CHILE;SANTIAGO DE CHILE;COMUNA DE SANTIAGO;AVENIDA;PRESIDENTE BALMACEDA;;99999
ESPAÑA;MURCIA;MURCIA;Z - No definida;Municipio: 1 Zona : 1 CT ÑORA                          ;;
ESPAÑA;MURCIA;MURCIA;Z - No definida;Municipio: 1 Zona : 1 SD ENMEDIO                       ;;
ESPAÑA;MURCIA;MURCIA;Z - No definida;Municipio: 1 Zona : 1 SD GRANADA                       ;;
ESPAÑA;MURCIA;MURCIA;Z - No definida;Municipio: 1 Zona : 19 CR TORDILLOS                     ;;
ESPAÑA;MURCIA;MURCIA;Z - No definida;Municipio: 1 Zona : 2 CL PINO (VERDOLAY)               ;;
ESPAÑA;MURCIA;MURCIA;Z - No definida;Municipio: 1 Zona : 30 CL TRV VEREDA DE LA CUEVA        ;;
ESPAÑA;MURCIA;MURCIA;Z - No definida;Municipio: 1 Zona : 30 CT ALICANTE                      ;;
ESPAÑA;MURCIA;MURCIA;Z - No definida;Municipio: 1 Zona : 35 CL FARMAC.ANTONIO CARAZO         ;;
ESPAÑA;MURCIA;MURCIA;CARRIL;MUNUERA;CABEZO DE TORRES;30110
ESPAÑA;MURCIA;MURCIA;CARRIL;MUÑOCES;;30010
ESPAÑA;MURCIA;MURCIA;CARRIL;MUÑOCES;CASILLAS;30007
ESPAÑA;MURCIA;MURCIA;CARRIL;MUÑOCES;EL ESPARRAGAL;30163
ESPAÑA;MURCIA;MURCIA;CARRIL;MUÑOCES;LA PURISIMA-BARRIOMAR;30010
ESPAÑA;MURCIA;MURCIA;CARRIL;MUÑOZ;SANGONERA LA VERDE;30833
ESPAÑA;MURCIA;MURCIA;VEREDA;MUÑOZ;;30163
ESPAÑA;MURCIA;MURCIA;VEREDA;MUÑOZ;EL ESPARRAGAL;30163
ESPAÑA;MURCIA;MURCIA;CALLE;MUÑOZ BOTIA;CHURRA;30110
ESPAÑA;MURCIA;MURCIA;CALLE;MUÑOZ DE LA PEÑA;SAN ANTOLIN;30005
ESPAÑA;MURCIA;MURCIA;CALLE;MUÑOZ PEDRERO;SAN BASILIO;30009
ESPAÑA;MURCIA;MURCIA;CARRIL;MUÑOZA;CHURRA;30110
ESPAÑA;MURCIA;MURCIA;CALLE;MURALLA;TORREAGÜERA;30579
ESPAÑA;MURCIA;MURCIA;AVENIDA;MURCIA;;30007
ESPAÑA;MURCIA;MURCIA;AVENIDA;MURCIA;;30110
ESPAÑA;MURCIA;MURCIA;AVENIDA;MURCIA;;30160
ESPAÑA;MURCIA;MURCIA;AVENIDA;MURCIA;;30164
ESPAÑA;MURCIA;MURCIA;AVENIDA;MURCIA;;30589
ESPAÑA;MURCIA;MURCIA;AVENIDA;MURCIA;;30836
ESPAÑA;MURCIA;MURCIA;AVENIDA;MURCIA;BAÑOS Y MENDIGO;30155
ESPAÑA;MURCIA;MURCIA;AVENIDA;MURCIA;CABEZO DE TORRES;30110
ESPAÑA;MURCIA;MURCIA;AVENIDA;MURCIA;CAÑADAS DE SAN PEDRO;30164
ESPAÑA;MURCIA;MURCIA;AVENIDA;MURCIA;CASILLAS;30007
ESPAÑA;MURCIA;MURCIA;AVENIDA;MURCIA;LOS RAMOS;30589
ESPAÑA;MURCIA;MURCIA;AVENIDA;MURCIA;MONTEAGUDO;30160
ESPAÑA;MURCIA;MURCIA;AVENIDA;MURCIA;PUEBLA DE SOTO;30836
ESPAÑA;MURCIA;MURCIA;CALLE;MURCIA;;30100
ESPAÑA;MURCIA;MURCIA;CALLE;MURCIA;;30592
ESPAÑA;MURCIA;MURCIA;CALLE;MURCIA;ALJUCER;30152
ESPAÑA;MURCIA;MURCIA;CALLE;MURCIA;EL PUNTAL;30100
ESPAÑA;MURCIA;MURCIA;CALLE;MURCIA;ESPINARDO;30100
ESPAÑA;MURCIA;MURCIA;CALLE;MURCIA;LOS DOLORES;30011
ESPAÑA;MURCIA;MURCIA;CALLE;MURCIA;LOS MARTINEZ DEL PUERTO;30156
ESPAÑA;MURCIA;MURCIA;CALLE;MURCIA;MOSA TRAJECTUM;30155
ESPAÑA;MURCIA;MURCIA;CALLE;MURCIA;SAN JOSE DE LA VEGA;30570
ESPAÑA;MURCIA;MURCIA;CALLE;MURCIA;SUCINA;30590
ESPAÑA;MURCIA;MURCIA;CALLE;MURCIA;TORREAGÜERA;30579
ESPAÑA;MURCIA;MURCIA;CARRETERA;MURCIA;LOBOSILLO;30331
ESPAÑA;MURCIA;MURCIA;CARRIL;MURCIA;;30156
ESPAÑA;MURCIA;MURCIA;CALLE;"MURCIA ""FINCA ESCOBAR""";LA TERCIA|URB. SIERRA GOLF LO ESCOBAR;30590
ESPAÑA;MURCIA;MURCIA;Z - No definida;MURCIA-CIUDAD;;
ESPAÑA;MURCIA;MURCIA;CALLE;MURCIAS;;
ESPAÑA;MURCIA;MURCIA;CARRIL;MURCIAS;;30151
ESPAÑA;MURCIA;MURCIA;CARRIL;MURCIAS;EL PALMAR;30120
ESPAÑA;MURCIA;MURCIA;CARRIL;MURCIAS;ERA ALTA;30168
ESPAÑA;MURCIA;MURCIA;CARRIL;MURCIAS;SANTO ANGEL;30151
ESPAÑA;MURCIA;MURCIA;CALLE;MURILLO;;30100
ESPAÑA;MURCIA;MURCIA;CALLE;MURILLO;CABEZO DE TORRES;30110
ESPAÑA;MURCIA;MURCIA;CALLE;MURILLO;EL PUNTAL;30100
ESPAÑA;MURCIA;MURCIA;CALLE;MURILLO;ESPINARDO;30100
ESPAÑA;MURCIA;MURCIA;CALLE;MURILLO;GARRES Y LAGES;30158
ESPAÑA;MURCIA;MURCIA;CALLE;MURILLO;SANGONERA LA SECA;30835
ESPAÑA;MURCIA;MURCIA;CALLE;MURILLO;SANGONERA LA VERDE;30833
ESPAÑA;MURCIA;MURCIA;CALLE;MURTA;CARRASCOY-LA MURTA;30153
ESPAÑA;MURCIA;MURCIA;CARRETERA;MURTA;CORVERA;30153
ESPAÑA;MURCIA;MURCIA;CARRIL;MURTA;;30153
ESPAÑA;MURCIA;MURCIA;CALLE;MUSICO ANT.RODRIGUEZ;LA FLOTA;30007
ESPAÑA;MURCIA;MURCIA;CALLE;MUSICO ANTONIO RODRIGUEZ;ZARANDONA;30007
ESPAÑA;MURCIA;MURCIA;PLAZA;MUSICO DIAZ CANO;;30009
ESPAÑA;MURCIA;MURCIA;PLAZA;MUSICO DIAZ CANO;SAN ANTON;30009
ESPAÑA;MURCIA;MURCIA;CALLE;MUSICO FCO.CEBRIAN;SAN BASILIO;30009
ESPAÑA;MURCIA;MURCIA;CALLE;MUSICO J.RUIZ MOMP.(SECANO);TORREAGÜERA;30579
ESPAÑA;MURCIA;MURCIA;PLAZA;MUSICO JULIAN CAMARAS;;
ESPAÑA;MURCIA;MURCIA;CARRETERA;N-340;;
ESPAÑA;MURCIA;MURCIA;CARRETERA;NACIONAL;LOS MARTINEZ DEL PUERTO;30156
ESPAÑA;MURCIA;MURCIA;CARRETERA;NACIONAL 301;BAÑOS Y MENDIGO;30155
ESPAÑA;MURCIA;MURCIA;CARRETERA;NACIONAL 340;SANGONERA LA SECA;30835
ESPAÑA;MURCIA;MURCIA;CARRETERA;NACIONAL E-9;LOBOSILLO;30331
ESPAÑA;MURCIA;MURCIA;CALLE;NAJERA;GARRES Y LAGES;30158
ESPAÑA;MURCIA;MURCIA;CARRIL;NANOS;;
ESPAÑA;MURCIA;MURCIA;CARRIL;NANOS;;30165
ESPAÑA;MURCIA;MURCIA;CARRIL;NANOS;BENIAJAN;30570
ESPAÑA;MURCIA;MURCIA;CARRIL;NANOS;RINCON DE SECA;30165
ESPAÑA;MURCIA;MURCIA;CALLE;NARANJAS;COBATILLAS;30163
ESPAÑA;MURCIA;MURCIA;CALLE;NARANJO;INFANTE JUAN MANUEL;30011
ESPAÑA;MURCIA;MURCIA;CALLE;NARANJOS;;30012
ESPAÑA;MURCIA;MURCIA;CALLE;NARANJOS;EL PALMAR;30120
ESPAÑA;MURCIA;MURCIA;CALLE;NARANJOS;INFANTE JUAN MANUEL;30011
ESPAÑA;MURCIA;MURCIA;CALLE;NARANJOS;SANTIAGO EL MAYOR;30011
ESPAÑA;MURCIA;MURCIA;CALLE;NARANJOS;SANTO ANGEL;30151
ESPAÑA;MURCIA;MURCIA;CARRIL;NARANJOS;LLANO DE BRUJAS;30161
ESPAÑA;MURCIA;MURCIA;PLAZA;NARANJOS;;30120
ESPAÑA;MURCIA;MURCIA;PLAZA;NARANJOS;EL PALMAR;30120
ESPAÑA;MURCIA;MURCIA;CALLE;NARANJOS (MONTEBLANCO);CAÑADAS DE SAN PEDRO|URB.PAÑERO|URB.MONTEBLANCO;30164
ESPAÑA;MURCIA;MURCIA;CALLE;NARCISO YEPES;LA ÑORA|URB.PORTON DE LOS JERONIMOS;30830
ESPAÑA;MURCIA;MURCIA;CALLE;NARCISO YEPES;LOS RAMOS;30589
ESPAÑA;MURCIA;MURCIA;AVENIDA;NARCISOS;;30163
ESPAÑA;MURCIA;MURCIA;AVENIDA;NARCISOS;COBATILLAS;30163
ESPAÑA;MURCIA;MURCIA;CAMINO;NARCISOS;ALQUERIAS;30580
ESPAÑA;MURCIA;MURCIA;CALLE;NARDOS;COBATILLAS;30163
ESPAÑA;MURCIA;MURCIA;CALLE;NAREJOS;;30012
ESPAÑA;MURCIA;MURCIA;CALLE;NAREJOS;SANTIAGO EL MAYOR;30012
ESPAÑA;MURCIA;MURCIA;CALLE;NAVARRA;CHURRA;30110
ESPAÑA;MURCIA;MURCIA;CALLE;NAVARRA;EL PALMAR;30120
ESPAÑA;MURCIA;MURCIA;CALLE;NAVARRA;SAN ANDRES;30005
ESPAÑA;MURCIA;MURCIA;CARRIL;NAVARRA;ALQUERIAS;30580
ESPAÑA;MURCIA;MURCIA;CALLE;NAVARROS;JERONIMO Y AVILESES;30592
ESPAÑA;MURCIA;MURCIA;CALLE;NAVARROS;LOS MARTINEZ DEL PUERTO;30156
ESPAÑA;MURCIA;MURCIA;CARRIL;NAVARROS;;30006
ESPAÑA;MURCIA;MURCIA;CARRIL;NAVARROS;;30161
ESPAÑA;MURCIA;MURCIA;CARRIL;NAVARROS;EL ESPARRAGAL;30163
ESPAÑA;MURCIA;MURCIA;CARRIL;NAVARROS;LLANO DE BRUJAS;30161
ESPAÑA;MURCIA;MURCIA;CARRIL;NAVARROS;MONTEAGUDO;30160
ESPAÑA;MURCIA;MURCIA;CARRIL;NAVARROS;PUENTE TOCINOS;30006
ESPAÑA;MURCIA;MURCIA;CALLE;NAVEGANTE JUAN FERNANDEZ;LA FLOTA;30007
ESPAÑA;MURCIA;MURCIA;CALLE;NAVEGANTE M.DEL POYO;SANTIAGO Y ZARAICHE;30007
ESPAÑA;MURCIA;MURCIA;CALLE;NAVEGANTE MACIAS DEL POYO;LA FLOTA;30007
ESPAÑA;MURCIA;MURCIA;CALLE;NAVEGANTE MACIAS DEL POYO;SANTIAGO Y ZARAICHE;30007
ESPAÑA;MURCIA;MURCIA;SECTOR;NE VI P.P. CR-6;;
ESPAÑA;MURCIA;MURCIA;CALLE;NELVA;;30006
ESPAÑA;MURCIA;MURCIA;CALLE;NELVA;LA FLOTA;30007
ESPAÑA;MURCIA;MURCIA;CALLE;NELVA;ZARANDONA;30007
ESPAÑA;MURCIA;MURCIA;TRAVESIA;NELVA;;30006
ESPAÑA;MURCIA;MURCIA;CARRIL;NENAS;GUADALUPE;30107
ESPAÑA;MURCIA;MURCIA;CARRIL;NENAS;LA ALBATALIA;30009
ESPAÑA;MURCIA;MURCIA;CARRIL;NENE CORBALAN;BENIAJAN;30570
ESPAÑA;MURCIA;MURCIA;CARRIL;NENE DE ANA;;30012
ESPAÑA;MURCIA;MURCIA;CARRIL;NENE DE ANA;SAN BENITO-PROGRESO;30012
ESPAÑA;MURCIA;MURCIA;CARRIL;NENE DE ANA;SANTIAGO EL MAYOR;30012
ESPAÑA;MURCIA;MURCIA;CARRIL;NENE EL CURA;;
ESPAÑA;MURCIA;MURCIA;CARRIL;NENE SANCHEZ;SAN BENITO-PROGRESO;30012
ESPAÑA;MURCIA;MURCIA;CARRIL;NENE VICTORIA;LLANO DE BRUJAS;30161
ESPAÑA;MURCIA;MURCIA;CALLE;NEPTUNO;COLONIA S. ESTEBAN;30010
ESPAÑA;MURCIA;MURCIA;CAMINO;NERVA;;
ESPAÑA;MURCIA;MURCIA;CALLE;NICARAGUA;;
ESPAÑA;MURCIA;MURCIA;CALLE;NICARAGUA;EL CARMEN;30002
ESPAÑA;MURCIA;MURCIA;CALLE;NICOLAS;PUENTE TOCINOS;30006
ESPAÑA;MURCIA;MURCIA;CARRIL;NICOLAS;LOS DOLORES;30011
ESPAÑA;MURCIA;MURCIA;CALLE;NICOLAS DE BUSSI;EL CARMEN;30002
ESPAÑA;MURCIA;MURCIA;CALLE;NICOLAS DE LAS PEÑAS;EL PALMAR;30120
ESPAÑA;MURCIA;MURCIA;PLAZA;NICOLAS ORTEGA LORCA;SAN MIGUEL;30009
ESPAÑA;MURCIA;MURCIA;CALLE;NICOLAS REX PLANES;;30100
ESPAÑA;MURCIA;MURCIA;CALLE;NICOLAS REX PLANES;ESPINARDO;30100
ESPAÑA;MURCIA;MURCIA;CALLE;NICOLAS SANTOS;VALLADOLISES Y LO JURADO;30154
ESPAÑA;MURCIA;MURCIA;CARRIL;NICOLASES;ALQUERIAS;30580
ESPAÑA;MURCIA;MURCIA;CARRIL;NICOLASES;GUADALUPE;30107
ESPAÑA;MURCIA;MURCIA;CARRIL;NICOLASES;LA ALBATALIA;30009
ESPAÑA;MURCIA;MURCIA;CALLE;NIDO;ALGEZARES;30157
ESPAÑA;MURCIA;MURCIA;CARRIL;NIETO;;30009
ESPAÑA;MURCIA;MURCIA;CARRIL;NIETO;LA ALBATALIA;30009
ESPAÑA;MURCIA;MURCIA;CARRIL;NIETOS;;30012
ESPAÑA;MURCIA;MURCIA;CARRIL;NIETOS;SANTIAGO EL MAYOR;30012
ESPAÑA;MURCIA;MURCIA;CARRIL;NIEVES;;30139
ESPAÑA;MURCIA;MURCIA;CARRIL;NIEVES;EL RAAL;30139
ESPAÑA;MURCIA;MURCIA;CALLE;NIEVES VIUDES ROMERO;BENIAJAN;30570
ESPAÑA;MURCIA;MURCIA;CALLE;NIEVES VIUDES ROMERO;TORREAGÜERA;30579
ESPAÑA;MURCIA;MURCIA;VEREDA;NIEVES(SECANO);;30139
ESPAÑA;MURCIA;MURCIA;VEREDA;NIEVES(SECANO);EL RAAL;30139
ESPAÑA;MURCIA;MURCIA;CARRIL;NIÑO DE BURGOS;NONDUERMAS;30166
ESPAÑA;MURCIA;MURCIA;CALLE;NIÑO GLORIA;;30012
ESPAÑA;MURCIA;MURCIA;CALLE;NIÑO GLORIA;SANTIAGO EL MAYOR;30012
ESPAÑA;MURCIA;MURCIA;CALLE;NIÑO JESUS;SAN BENITO-PROGRESO;30012
ESPAÑA;MURCIA;MURCIA;CALLE;NIÑOS;SANGONERA LA VERDE;30833
ESPAÑA;MURCIA;MURCIA;CALLE;"NISPOLERO ""BRONCHOS""";GEA Y TRUYOLS|URB.BRONCHOS;30590
ESPAÑA;MURCIA;MURCIA;CALLE;NISPOLERO 'BRONCHOS';;30590
ESPAÑA;MURCIA;MURCIA;Z - No definida;NO URBANIZABLE;;
ESPAÑA;MURCIA;MURCIA;CALLE;NOGAL;CHURRA;30110
ESPAÑA;MURCIA;MURCIA;CALLE;NOGAL;EL ESPARRAGAL;30163
ESPAÑA;MURCIA;MURCIA;CAMINO;NOGUERA;SAN JOSE DE LA VEGA;30570
ESPAÑA;MURCIA;MURCIA;CALLE;NOGUERA (BOJAL);BENIAJAN;30570
ESPAÑA;MURCIA;MURCIA;CARRIL;NOGUERAS;;30012
ESPAÑA;MURCIA;MURCIA;CARRIL;NOGUERAS;GARRES Y LAGES;30158
ESPAÑA;MURCIA;MURCIA;CARRIL;NOGUERAS;SANTIAGO Y ZARAICHE;30007
ESPAÑA;MURCIA;MURCIA;CALLE;NOGUERAS (BOJAL);BENIAJAN;30570
ESPAÑA;MURCIA;MURCIA;CARRIL;NOGUERO;LOS DOLORES;30011
ESPAÑA;MURCIA;MURCIA;CALLE;NONDUERMAS;NONDUERMAS;30166
ESPAÑA;MURCIA;MURCIA;CARRETERA;NONDUERMAS;;
ESPAÑA;MURCIA;MURCIA;CARRETERA;NONDUERMAS;SAN GINES;30169
ESPAÑA;MURCIA;MURCIA;CALLE;NORIA;GUADALUPE;30107
ESPAÑA;MURCIA;MURCIA;CALLE;NORIA (GOLF&COUNTRY);"CORVERA|CORVERA GOLF &amp; COUNTRY CLUB";30153
ESPAÑA;MURCIA;MURCIA;CALLE;NORTE;;30100
ESPAÑA;MURCIA;MURCIA;CALLE;NORTE;CASILLAS;30007
ESPAÑA;MURCIA;MURCIA;CALLE;NORTE;CHURRA;30110
ESPAÑA;MURCIA;MURCIA;CALLE;NORTE;EL PUNTAL;30100
ESPAÑA;MURCIA;MURCIA;CALLE;NORTE;ESPINARDO;30100
ESPAÑA;MURCIA;MURCIA;PLAZA;NORTE;EL RAAL;30139
ESPAÑA;MURCIA;MURCIA;RONDA;NORTE;;30009
ESPAÑA;MURCIA;MURCIA;RONDA;NORTE;SAN FRANCISCO ASIS;30009
ESPAÑA;MURCIA;MURCIA;CALLE;NORTE (POL.CAMPOSOL);PUENTE TOCINOS;30006
ESPAÑA;MURCIA;MURCIA;CALLE;NOTARIO JOSE MOÑINO GOMEZ;;30107
ESPAÑA;MURCIA;MURCIA;SECTOR;NPO 3C;;
ESPAÑA;MURCIA;MURCIA;SECTOR;NPO POL.1, URB. AGRIDULCE;;
ESPAÑA;MURCIA;MURCIA;SECTOR;NPO POLIGONO II;;
ESPAÑA;MURCIA;MURCIA;CALLE;NTRA.SRA. DE LA ESTRELLA;SANTIAGO EL MAYOR;30012
ESPAÑA;MURCIA;MURCIA;CALLE;NTRA.SRA. DE LA FUENSANTA;ALQUERIAS;30580
ESPAÑA;MURCIA;MURCIA;CALLE;NTRA.SRA. DE LA FUENSANTA;BAÑOS Y MENDIGO;30155
ESPAÑA;MURCIA;MURCIA;CALLE;NTRA.SRA. DE LA FUENSANTA;EL ESPARRAGAL;30163
ESPAÑA;MURCIA;MURCIA;PLAZA;NTRA.SRA. DE LA PAZ;;30006
ESPAÑA;MURCIA;MURCIA;CALLE;NTRA.SRA. DE LA SALUD(SECANO);EL RAAL;30139
ESPAÑA;MURCIA;MURCIA;CALLE;NTRA.SRA. DE LOS ANGELES;CAÑADA HERMOSA;30837
ESPAÑA;MURCIA;MURCIA;CALLE;NTRA.SRA. DE LOS ANGELES;EL ESPARRAGAL;30163
ESPAÑA;MURCIA;MURCIA;CALLE;NTRA.SRA. DE LOS BUENOS LIBROS;VISTA ALEGRE;30009
ESPAÑA;MURCIA;MURCIA;CALLE;NTRA.SRA. DE LOS DOLORES;EL RAAL;30139
ESPAÑA;MURCIA;MURCIA;BARRIADA;NTRA.SRA. DE LOS REMEDIOS;;30009
ESPAÑA;MURCIA;MURCIA;CALLE;NTRA.SRA. DE LOS REMEDIOS;EL RANERO;30009
ESPAÑA;MURCIA;MURCIA;PLAZA;NTRA.SRA. DE LOURDES;LA FLOTA;30008
ESPAÑA;MURCIA;MURCIA;CALLE;NTRA.SRA. DEL CARMEN;;
ESPAÑA;MURCIA;MURCIA;CALLE;NTRA.SRA. DEL CARMEN;;30570
ESPAÑA;MURCIA;MURCIA;CALLE;NTRA.SRA. DEL CARMEN;ALQUERIAS;30580
ESPAÑA;MURCIA;MURCIA;CALLE;NTRA.SRA. DEL CARMEN;EL ESPARRAGAL;30163
ESPAÑA;MURCIA;MURCIA;CALLE;NTRA.SRA. DEL ROSARIO;CORVERA;30153
ESPAÑA;MURCIA;MURCIA;CALLE;NTRA.SRA. FUENSANTA (BOJAL);BENIAJAN;30570
ESPAÑA;MURCIA;MURCIA;CALLE;NTRA.SRA.BUENOS LIBROS;STA. MARIA DE GRACIA;30008
ESPAÑA;MURCIA;MURCIA;CALLE;NTRA.SRA.DE CORTES;LA RAYA;
ESPAÑA;MURCIA;MURCIA;PLAZA;NTRA.SRA.DE LA PAZ;LA PAZ;30006
ESPAÑA;MURCIA;MURCIA;CALLE;NTRA.SRA.DE LORETO;ALGEZARES;30157
ESPAÑA;MURCIA;MURCIA;CALLE;NTRA.SRA.DEL CARMEN;;30570
ESPAÑA;MURCIA;MURCIA;CALLE;NTRA.SRA.DEL CARMEN;BENIAJAN;30570
ESPAÑA;MURCIA;MURCIA;CALLE;NTRA.SRA.ESTRELLA;;30012
ESPAÑA;MURCIA;MURCIA;PROLONGACION;NTRA.SRA.FUENSANTA;EL ESPARRAGAL;30163
ESPAÑA;MURCIA;MURCIA;CALLE;NTRA.SRA.FUENSANTA(S.JOSE);BENIAJAN;30570
ESPAÑA;MURCIA;MURCIA;CALLE;NTRA.SRA.REMEDIOS;LA ALBATALIA;30009
ESPAÑA;MURCIA;MURCIA;CALLE;NTRA.SRA.REMEDIOS;RINCON DE BENISCORNIA;30108
ESPAÑA;MURCIA;MURCIA;CALLE;NTRA.SRA.SALUD(SECANO);;30139
ESPAÑA;MURCIA;MURCIA;AVENIDA;NUESTRA SEÑORA DE ATOCHA;;30007
ESPAÑA;MURCIA;MURCIA;AVENIDA;NUESTRA SEÑORA DE ATOCHA;VISTA ALEGRE;30009
ESPAÑA;MURCIA;MURCIA;CALLE;NUESTRA SEÑORA DE ATOCHA;SANTIAGO Y ZARAICHE;30007
ESPAÑA;MURCIA;MURCIA;CALLE;NUESTRA SEÑORA DE CORTES;NONDUERMAS;30166
ESPAÑA;MURCIA;MURCIA;CALLE;NUESTRA SEÑORA DE FATIMA;BENIAJAN;30570
ESPAÑA;MURCIA;MURCIA;CALLE;NUESTRA SEÑORA DE FATIMA;SANTO ANGEL;30151
ESPAÑA;MURCIA;MURCIA;CALLE;NUESTRA SEÑORA DE GUADALUPE;GUADALUPE;30107
ESPAÑA;MURCIA;MURCIA;CALLE;NUESTRA SEÑORA DE LA CABEZA;LA ALBERCA;30150
ESPAÑA;MURCIA;MURCIA;CALLE;NUESTRA SEÑORA DE LA FUENSANTA;SAN JOSE DE LA VEGA;30570
ESPAÑA;MURCIA;MURCIA;CALLE;NUESTRA SEÑORA DE LA FUENSANTA;ZARANDONA;30007
ESPAÑA;MURCIA;MURCIA;CALLE;NUESTRA SEÑORA DE LA LUZ;ALGEZARES;30157
ESPAÑA;MURCIA;MURCIA;CALLE;NUESTRA SEÑORA DE LA PAZ;;30006
ESPAÑA;MURCIA;MURCIA;CALLE;NUESTRA SEÑORA DE LAS NIEVES;SAN JOSE DE LA VEGA;30570
ESPAÑA;MURCIA;MURCIA;PLAZA;NUESTRA SEÑORA DE LORETO;;30157
ESPAÑA;MURCIA;MURCIA;PLAZA;NUESTRA SEÑORA DE LORETO;ALGEZARES;30157
ESPAÑA;MURCIA;MURCIA;CALLE;NUESTRA SEÑORA DE LOS ANGELES;SANGONERA LA VERDE;30833
ESPAÑA;MURCIA;MURCIA;CALLE;NUESTRA SEÑORA DE LOURDES;EL PALMAR;30120
ESPAÑA;MURCIA;MURCIA;CALLE;NUESTRA SEÑORA DEL CARMEN;RINCON DE SECA;30165
ESPAÑA;MURCIA;MURCIA;CALLE;NUESTRA SEÑORA DEL CARMEN;SANTO ANGEL;30151
ESPAÑA;MURCIA;MURCIA;CALLE;NUESTRA SEÑORA DEL PASO;LA ÑORA;30830
ESPAÑA;MURCIA;MURCIA;CALLE;NUESTRA SEÑORA DEL ROSARIO;RINCON DE SECA;30165
ESPAÑA;MURCIA;MURCIA;CALLE;NUESTRA SRA DE LOS ANGELES;SAN BENITO-PROGRESO;30012
ESPAÑA;MURCIA;MURCIA;PLAZA;NUESTRA SRA. DE LAS MARAVILLAS;LOS MARTINEZ DEL PUERTO;30156
ESPAÑA;MURCIA;MURCIA;CALLE;NUEV0;CORVERA;30153
ESPAÑA;MURCIA;MURCIA;CALLE;NUEVA;;
ESPAÑA;MURCIA;MURCIA;CALLE;NUEVA;;30012
ESPAÑA;MURCIA;MURCIA;CALLE;NUEVA;;30100
ESPAÑA;MURCIA;MURCIA;CALLE;NUEVA;;30107
ESPAÑA;MURCIA;MURCIA;CALLE;NUEVA;;30158
ESPAÑA;MURCIA;MURCIA;CALLE;NUEVA;ALJUCER;30152
ESPAÑA;MURCIA;MURCIA;CALLE;NUEVA;BARQUEROS;30179
ESPAÑA;MURCIA;MURCIA;CALLE;NUEVA;CASILLAS;30007
ESPAÑA;MURCIA;MURCIA;CALLE;NUEVA;EL PUNTAL;30100
ESPAÑA;MURCIA;MURCIA;CALLE;NUEVA;EL RANERO;30009
ESPAÑA;MURCIA;MURCIA;CALLE;NUEVA;GARRES Y LAGES;30158
ESPAÑA;MURCIA;MURCIA;CALLE;NUEVA;JAVALI VIEJO;30831
ESPAÑA;MURCIA;MURCIA;CALLE;NUEVA;LA ALBATALIA;30009
ESPAÑA;MURCIA;MURCIA;CALLE;NUEVA;LA ALBERCA;30150
ESPAÑA;MURCIA;MURCIA;CALLE;NUEVA;LLANO DE BRUJAS;30161
ESPAÑA;MURCIA;MURCIA;CALLE;NUEVA;LOS DOLORES;30011
ESPAÑA;MURCIA;MURCIA;CALLE;NUEVA;PUEBLA DE SOTO;30836
ESPAÑA;MURCIA;MURCIA;CALLE;NUEVA;SAN BENITO-PATIÑO;30012
ESPAÑA;MURCIA;MURCIA;CALLE;NUEVA;SAN JOSE DE LA VEGA;30570
ESPAÑA;MURCIA;MURCIA;CALLE;NUEVA;SAN PIO X;30010
ESPAÑA;MURCIA;MURCIA;CALLE;NUEVA;SANGONERA LA VERDE;30833
ESPAÑA;MURCIA;MURCIA;CALLE;NUEVA;SANTIAGO EL MAYOR;30012
ESPAÑA;MURCIA;MURCIA;CALLE;NUEVA;SANTIAGO Y ZARAICHE;30007
ESPAÑA;MURCIA;MURCIA;CALLE;NUEVA;SUCINA;30590
ESPAÑA;MURCIA;MURCIA;CALLE;NUEVA;ZARANDONA;30007
ESPAÑA;MURCIA;MURCIA;CALLE;NUEVA;ZENETA;30588
ESPAÑA;MURCIA;MURCIA;PLAZA;NUEVA;ZENETA;30588
ESPAÑA;MURCIA;MURCIA;Z - No definida;NUEVA;;
ESPAÑA;MURCIA;MURCIA;CALLE;NUEVA (SECANO);TORREAGÜERA;30579
ESPAÑA;MURCIA;MURCIA;CALLE;NUEVA APERT./J.CARLOS I;ZENETA;30588
ESPAÑA;MURCIA;MURCIA;CALLE;NUEVA APERTURA;;
ESPAÑA;MURCIA;MURCIA;CALLE;NUEVA APERTURA;BENIAJAN;30570
ESPAÑA;MURCIA;MURCIA;CALLE;NUEVA APERTURA;EL PUNTAL;30100
ESPAÑA;MURCIA;MURCIA;CALLE;NUEVA APERTURA;RINCON DE BENISCORNIA;
ESPAÑA;MURCIA;MURCIA;CALLE;NUEVA AVENIDA;LA ÑORA;30830
ESPAÑA;MURCIA;MURCIA;CALLE;NUEVA C/CARR PAREDES;PUENTE TOCINOS;30006
ESPAÑA;MURCIA;MURCIA;CALLE;NUEVA CON CARR TORRE;PUENTE TOCINOS;30006
ESPAÑA;MURCIA;MURCIA;C.COMERCIAL;NUEVA CONDOMINA;CHURRA;30110
ESPAÑA;MURCIA;MURCIA;CENTRO COMERCIAL;NUEVA CONDOMINA;;30110
ESPAÑA;MURCIA;MURCIA;Z - No definida;NUEVA CONDOMINA EN CHURRA;;
ESPAÑA;MURCIA;MURCIA;C.COMERCIAL;NUEVA CONDOMINA(MEDIANA SUP);CHURRA;30110
ESPAÑA;MURCIA;MURCIA;Z - No definida;NUEVA CONDOMINA, PARC. T-1.01;;
ESPAÑA;MURCIA;MURCIA;CALLE;NUEVA CREACIÓN;;
